,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
979,1989,NBA,2,31,LAC,Jeff Martin\martije01,22.170,G,us,Murray State University,1990,1991,143,18.8,6.7,2.0,0.8,0.5,0.3,.417,.434,.282,.694,2.1,.038
980,1995,NBA,1,8,POR,Shawn Respert\respesh01,23.148,G,us,Michigan State University,1996,1999,172,13.7,4.9,1.3,1.0,0.5,0.0,.414,.459,.340,.816,2.1,.043
981,1996,NBA,2,31,PHI,Mark Hendrickson\hendrma01,22.009,F,us,Washington State University,1997,2000,114,13.2,3.3,2.8,0.6,0.4,0.1,.416,.431,.167,.803,2.1,.067
982,1998,NBA,2,54,DEN,Tremaine Fowlkes\fowlktr01,22.079,F,us,California State University Fresno,2002,2005,103,12.0,2.9,2.2,0.5,0.5,0.1,.409,.426,.200,.791,2.1,.080
983,2001,NBA,1,24,UTA,Raul Lopez\lopezra01,21.078,G,es,,2004,2005,113,18.9,6.5,1.7,3.8,0.7,0.0,.429,.450,.346,.853,2.1,.047
984,2013,NBA,2,36,SAC,Ray McCallum\mccalra01,22.021,G,us,University of Detroit Mercy,2014,2016,154,18.2,6.0,2.0,2.4,0.5,0.2,.408,.430,.335,.711,2.1,.035
985,1987,NBA,2,32,MIL,Bob McCann\mccanbo01,23.066,F,us,Morehead State University,1990,1998,178,13.4,4.2,2.6,0.6,0.4,0.4,.479,.481,.200,.577,2.0,.041
986,1990,NBA,1,12,HOU,Alec Kessler\kesslal01,23.171,F-C,us,University of Georgia,1991,1994,210,14.0,5.2,3.6,0.4,0.2,0.3,.426,.426,.417,.744,2.0,.033
987,1994,NBA,1,27,ORL,Brooks Thompson\thompbr01,23.351,G,us,Oklahoma State University,1995,1998,168,10.2,4.5,0.9,1.7,0.5,0.0,.409,.456,.376,.647,2.0,.057
988,2001,NBA,1,17,TOR,Michael Bradley\bradlmi01,22.076,F-C,us,Villanova University,2002,2006,173,11.7,2.8,3.4,0.5,0.1,0.3,.477,.488,.143,.511,2.0,.047
989,2004,NBA,1,22,NJN,Viktor Khryapa\khryavi01,21.331,F,ua,,2005,2008,143,16.4,4.5,3.4,1.0,0.6,0.3,.443,.457,.292,.658,2.0,.041
990,2004,NBA,2,45,CHA,Bernard Robinson\robinbe01,23.186,G-F,us,University of Michigan,2005,2007,128,14.9,4.5,2.5,1.0,0.9,0.1,.417,.434,.161,.786,2.0,.049
991,1986,NBA,1,13,NJN,Pearl Washington\washipe01,22.168,G,us,Syracuse University,1987,1989,194,20.8,8.6,1.9,3.8,1.3,0.1,.452,.469,.184,.746,1.9,.023
992,1989,NBA,1,8,DAL,Randy White\whitera01,21.241,F,us,Louisiana Tech University,1990,1994,281,19.2,7.4,4.9,0.6,0.7,0.5,.401,.417,.193,.707,1.9,.017
993,2000,NBA,1,15,MIL,Jason Collier\collija02,22.299,C,us,Georgia Institute of Technology,2001,2005,151,14.4,5.6,2.9,0.3,0.2,0.2,.455,.458,.350,.738,1.9,.042
994,1986,NBA,3,69,LAL,Andre Turner\turnean01,21.191,G,us,University of Memphis,1987,1992,170,14.8,4.5,1.5,3.1,0.8,0.0,.422,.439,.237,.764,1.8,.034
995,1990,NBA,1,20,MIN,Gerald Glass\glassge01,22.233,G-F,us,University of Mississippi,1991,1996,201,16.7,7.7,2.5,1.5,0.6,0.3,.433,.448,.236,.643,1.8,.025
996,1991,NBA,2,33,DAL,Donald Hodge\hodgedo01,22.126,C,us,Temple University,1992,1996,249,14.1,4.7,3.2,0.8,0.3,0.4,.437,.439,.286,.711,1.8,.025
997,1994,NBA,2,37,SEA,Dontonio Wingfield\wingfdo01,20.011,F,us,University of Cincinnati,1995,1998,114,10.1,3.7,2.4,0.7,0.3,0.1,.389,.437,.309,.721,1.8,.074
998,2001,NBA,1,9,DET,Rodney White\whitero02,21.004,F,us,University of North Carolina at Charlotte,2002,2005,218,15.4,7.1,2.2,1.1,0.5,0.3,.424,.452,.314,.749,1.8,.026
999,2015,NBA,1,14,OKC,Cameron Payne\payneca01,20.326,G,us,Murray State University,2016,2018,113,15.4,5.9,1.8,2.4,0.7,0.2,.386,.420,.340,.750,1.8,.049
1000,1988,NBA,3,64,CLE,Winston Bennett\bennewi01,23.145,F,us,University of Kentucky,1990,1992,136,15.9,4.8,3.0,0.9,0.4,0.2,.425,.426,.000,.694,1.7,.037
1001,1990,NBA,1,17,NYK,Jerrod Mustaf\mustaje01,20.247,F-C,us,University of Maryland,1991,1994,179,10.6,4.0,2.5,0.6,0.3,0.3,.449,.450,.000,.648,1.7,.043
1002,1996,NBA,1,22,VAN,Roy Rogers\rogerro02,22.317,F,us,University of Alabama,1997,2000,137,16.9,4.8,3.5,0.4,0.2,1.5,.483,.483,.500,.532,1.7,.035
1003,1996,NBA,1,27,ORL,Brian Evans\evansbr01,22.292,F,us,Indiana University,1997,1999,102,10.8,3.7,1.6,0.8,0.3,0.2,.381,.396,.343,.820,1.7,.076
1004,1999,NBA,2,37,VAN,Obinna Ekezie\ekeziob01,23.318,F-C,ng,University of Maryland,2000,2005,143,10.6,3.6,2.7,0.2,0.3,0.2,.423,.424,.000,.720,1.7,.054
1005,2002,NBA,1,20,TOR,Kareem Rush\rushka01,21.244,G,us,University of Missouri,2003,2010,346,17.2,6.4,1.7,1.0,0.4,0.2,.400,.425,.358,.703,1.7,.013
1006,2012,NBA,1,28,OKC,Perry Jones\jonespe01,20.283,F,us,Baylor University,2013,2015,143,11.7,3.4,1.8,0.4,0.3,0.2,.420,.466,.293,.660,1.7,.048
1007,2014,NBA,1,5,UTA,Dante Exum\exumda01,18.353,G,au,,2015,2018,162,20.2,5.7,1.8,2.2,0.4,0.2,.395,.483,.306,.757,1.7,.025
1008,2015,NBA,1,2,LAL,D'Angelo Russell\russeda01,19.127,G,us,Ohio State University,2016,2018,191,27.8,14.6,3.6,4.3,1.1,0.2,.409,.455,.344,.754,1.7,.015
1009,1989,NBA,2,52,PHO,Greg Grant\grantgr01,22.308,G,us,Trenton State University,1990,1996,274,12.2,2.8,0.9,2.7,0.6,0.0,.383,.405,.281,.710,1.6,.023
1010,1991,NBA,2,36,ORL,Chris Corchiani\corchch01,23.095,G,us,North Carolina State University,1992,1994,112,11.7,3.7,1.2,2.2,0.7,0.0,.421,.472,.269,.816,1.6,.058
1011,1992,NBA,2,35,CHH,Tony Bennett\benneto01,23.029,G,us,University of Wisconsin-Green Bay,1993,1995,152,12.4,3.5,1.0,2.0,0.5,0.0,.412,.446,.335,.732,1.6,.041
1012,1994,NBA,1,22,SAS,Bill Curley\curlebi01,22.036,F,us,Boston College,1995,2001,147,11.0,2.7,2.0,0.4,0.4,0.3,.444,.449,.222,.743,1.6,.047
1013,2007,NBA,1,11,ATL,Acie Law\lawac01,22.159,G,us,Texas A&M University,2008,2011,188,12.7,3.9,1.0,1.6,0.4,0.0,.413,.452,.235,.778,1.6,.032
1014,2011,NBA,2,53,ORL,DeAndre Liggins\liggide01,23.089,G,us,University of Kentucky,2012,2018,177,10.8,2.0,1.4,0.7,0.6,0.2,.402,.432,.352,.549,1.6,.040
1015,2016,NBA,1,24,PHI,Timothe Luwawu\luwawti01,21.051,F,fr,,2017,2018,121,16.5,6.1,1.8,1.1,0.4,0.1,.390,.460,.323,.834,1.6,.039
1016,1991,NBA,1,19,WSB,LaBradford Smith\smithla02,22.089,G,us,University of Louisville,1992,1994,183,17.1,6.7,1.5,2.2,0.8,0.1,.432,.446,.298,.813,1.5,.024
1017,1997,NBA,1,26,MIA,Charles Smith\smithch04,21.313,G,us,University of New Mexico,1998,2006,142,13.9,5.1,1.4,0.9,0.6,0.5,.409,.473,.288,.606,1.5,.036
1018,2002,NBA,2,37,ATL,David Andersen\anderda03,22.008,C,au,,2010,2011,103,12.3,4.9,2.8,0.6,0.2,0.2,.440,.467,.347,.674,1.5,.059
1019,2003,NBA,1,22,NJN,Zoran Planinic\planizo01,20.292,G,ba,,2004,2006,148,10.7,3.8,1.3,1.1,0.4,0.0,.405,.447,.289,.677,1.5,.046
1020,2006,NBA,2,45,IND,Alexander Johnson\johnsal01,23.146,F,us,Florida State University,2007,2008,102,12.8,4.3,2.7,0.3,0.4,0.4,.517,.517,,.672,1.5,.056
1021,2008,NBA,1,28,MEM,Donte Greene\greendo01,20.131,F,de,Syracuse University,2009,2012,253,16.8,6.1,2.4,0.7,0.4,0.5,.406,.467,.304,.701,1.5,.017
1022,1986,NBA,2,43,HOU,Dave Feitl\feitlda01,24.015,C,us,University of Texas at El Paso,1987,1992,275,10.9,4.3,3.0,0.5,0.2,0.2,.433,.436,.000,.751,1.4,.022
1023,1994,NBA,1,6,PHI,Sharone Wright\wrighsh01,21.155,F-C,us,Clemson University,1995,1998,203,22.3,9.7,5.0,0.6,0.4,1.0,.456,.458,.083,.618,1.4,.015
1024,1998,NBA,2,30,DAL,Ansu Sesay\sesayan01,21.335,F,us,University of Mississippi,2002,2005,127,10.2,3.2,1.8,0.5,0.3,0.2,.434,.447,.276,.640,1.4,.051
1025,2002,NBA,1,21,POR,Qyntel Woods\woodsqy01,21.135,F,us,Northeast Mississippi Community College,2003,2006,167,12.3,4.1,2.3,0.6,0.4,0.2,.452,.470,.357,.603,1.4,.032
1026,2012,NBA,2,36,SAC,Orlando Johnson\johnsor01,23.115,G,us,University of California Santa Barbara,2013,2016,103,10.8,3.2,1.7,0.7,0.2,0.1,.358,.398,.311,.727,1.4,.059
1027,1990,NBA,1,22,NJN,Tate George\georgta01,22.034,G,us,University of Connecticut,1991,1995,177,11.4,4.2,1.0,1.8,0.4,0.1,.414,.421,.071,.820,1.3,.032
1028,1993,NBA,1,17,CHH,Greg Graham\grahagr01,22.222,G,us,Indiana University,1994,1998,207,12.2,4.5,1.1,1.0,0.6,0.1,.407,.438,.290,.775,1.3,.025
1029,1994,NBA,1,19,DAL,Tony Dumas\dumasto01,21.313,G,us,University of Missouri-Kansas City,1995,1998,156,14.2,7.3,1.3,1.2,0.4,0.1,.404,.438,.327,.608,1.3,.027
1030,1996,NBA,2,52,IND,Mark Pope\popema01,23.294,F,us,University of Kentucky,1998,2005,153,10.7,1.9,1.7,0.4,0.2,0.3,.401,.455,.179,.573,1.3,.038
1031,2012,NBA,2,31,CHA,Jeff Taylor\tayloje03,23.042,F,se,Vanderbilt University,2013,2015,132,19.4,6.1,2.0,0.8,0.5,0.2,.409,.458,.319,.665,1.3,.024
1032,2014,NBA,1,18,PHO,Tyler Ennis\ennisty01,19.311,G,ca,Syracuse University,2015,2018,186,12.6,4.2,1.3,1.9,0.5,0.1,.419,.458,.317,.768,1.3,.026
1033,2014,NBA,2,32,PHI,K.J. McDaniels\mcdankj01,21.142,G-F,us,Clemson University,2015,2017,148,14.1,5.3,2.2,0.6,0.5,0.6,.412,.479,.290,.776,1.3,.030
1034,1994,NBA,2,47,UTA,Jamie Watson\watsoja01,22.132,F,us,University of South Carolina,1995,1999,102,12.2,3.2,1.5,1.1,0.6,0.2,.468,.494,.316,.694,1.2,.045
1035,1985,NBA,4,82,SAS,Scott Roth\rothsc01,22.021,F,us,University of Wisconsin,1988,1990,160,11.2,4.7,1.3,1.2,0.5,0.1,.375,.387,.291,.730,1.1,.030
1036,1987,NBA,1,21,ATL,Dallas Comegys\comegda01,22.314,F,us,DePaul University,1988,1989,142,15.8,6.0,3.2,0.7,0.5,0.9,.457,.459,.000,.682,1.1,.024
1037,1990,NBA,2,37,WSB,A.J. English\engliaj01,22.357,G,us,Virginia Union University,1991,1992,151,20.6,9.9,2.1,2.1,0.4,0.2,.435,.449,.138,.778,1.1,.017
1038,1994,NBA,1,18,MIL,Eric Mobley\mobleer01,24.154,C,us,University of Pittsburgh,1995,1997,113,13.9,3.9,3.1,0.5,0.2,0.5,.541,.538,.750,.475,1.1,.034
1039,1994,NBA,2,38,CHH,Darrin Hancock\hancoda01,22.244,G-F,us,University of Kansas,1995,1997,133,10.5,3.5,1.3,0.7,0.4,0.1,.530,.533,.333,.579,1.1,.038
1040,1995,NBA,1,9,NJN,Ed O'Bannon\obanned01,22.323,F,us,University of California Los Angeles,1996,1997,128,16.1,5.0,2.5,0.8,0.6,0.2,.367,.400,.222,.755,1.1,.025
1041,2003,NBA,1,17,PHO,Zarko Cabarkapa\cabarza01,22.041,F,rs,,2004,2006,150,10.3,4.3,2.1,0.6,0.2,0.2,.427,.457,.273,.733,1.1,.035
1042,2013,NBA,1,29,OKC,Archie Goodwin\goodwar01,18.319,G,us,University of Kentucky,2014,2017,165,14.5,6.3,2.0,1.2,0.4,0.2,.429,.484,.236,.700,1.1,.022
1043,2014,NBA,2,44,MIN,Markel Brown\brownma02,22.154,G,us,Oklahoma State University,2015,2018,113,15.9,5.2,2.1,1.2,0.6,0.2,.380,.427,.295,.781,1.1,.029
1044,1987,NBA,1,16,PHI,Chris Welp\welpch01,23.177,C,de,University of Washington,1988,1990,109,10.8,3.3,2.4,0.4,0.3,0.5,.446,.447,.000,.681,1.0,.042
1045,1989,NBA,1,24,PHO,Anthony Cook\cookan01,22.106,F-C,us,University of Arizona,1991,1996,116,12.9,3.6,3.7,0.3,0.4,0.8,.439,.446,.000,.524,1.0,.033
1046,2001,NBA,2,34,ATL,Terence Morris\morrite01,22.173,F,us,University of Maryland,2002,2006,139,13.9,3.4,2.7,0.7,0.3,0.4,.407,.465,.196,.711,1.0,.025
